,ID,ENTRYTYPE,author,bib-gs_bronze_gquerya,bib-scopus_bronze_querya,bib_id,booktitle,doi,isbn,issn,journal,note,number,pages,publisher,shorttitle,title,url,volume,year,assessment,data-type-tabular,data-type-text,data-type-image,task-disease-classification,task-risk-treatment-prediction,task-sd-training-augmentation,task-sd-realism,task-bias-evaluation,task-ner,task-ablation,model-bert_x,model-gpt_x,model-rnn_x,model-gan_x,model-attention-other_x,model-other-nn_x,Unnamed: 0,Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID,Assessment ,Primary Task,Secondary Task,Tertiary,disease-classification,disease-prediction,nn-synthetic-data-task-augmentation,non-nn-synthetic-data-task-augmentation,nlg,synthetic-data-realism,ner/entity-classification/re,bias-evaluation,qa,risk/treatment-prediction,scalability/performance,security task classification,embedding harmonization,patient-trial matching,ablation-study,PET A,PET B,PET C,PET Notes,Unnamed: 43,Data Type,Training Data Sources,Model,model-bert_y,model-gpt_y,model-gan_y,model-attention-other_y,model-lstm,model-rnn_y,model-diffusion,model-autoencoder,model-other-nn_y,Evaluation,Evaluation Data,evaluation-auroc,evaluation-auprc,Earliness,evaluation-auc,evaluation-accuracy,evaluation-average-diagnosis-time,evalutation-kappa,evaluation-loss,evaluation-f1,evaluation-precision,evaluation-recall,evaluation-perplexity,evaluation-r2,rp80,evaluation-similairity-GT,evaluation-similairity-dimensionwisedist(dwd),evaluation-pairwise-correlation-diff,evlaution-log-cluster,evaluation-synthetic-rank,evaluation-similairity-jensen-shannon-divergence,evaluation-similairity-dimensionwisestat(dws),evaluation-similairity-dimensionwiseavg(dwa),evaluation-similairity-dimensionwisepred(dwp),evaluation-similairity-dimensionwiseprob(dwp),evaluation-similairity-corr,evaluation-privacy-kl-divergence,evaluation-privacy-minkowshi-distance,evaluation-privacy-budget,evaluation-privacy-cosine-similairity,evaluation-similairity-normalized-distance,evaluation-survival-rate,evaluation-clinician,evaluation-error-rate,evaluation-similairity-jaccard,evaluation-hamming-loss,evaluation-bleu,evaluation-g-squared,evaluation-rogue,evaluation-bm25,evaluation-embedding-similairity,evaluation-cider,Clinical Domain,privacy-evaluation,privacy-evaluation notes,Summary,Conclusion,Notes,REPO
385,surana_deep_2023,article,"Surana, Tanmay",1.0,0.0,,,,,,,Publisher: Nanyang Technological University,,,,,Deep learning-based text augmentation for named entity recognition,,,2023.0,SD | NonEHR Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,sushma_rapid_2024,inproceedings,"Sushma, B. and Divya Sree, S. and Srikanth Yadav, M.",0.0,1.0,,,10.1109/SCEECS61402.2024.10482300,,,,,,,,,Rapid {Response} {System} {Based} {On} {Graph} {Attention} {Network} {For} {Forecasting} {Clinical} {Decline} {In} {EHR},https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190512277&doi=10.1109%2fSCEECS61402.2024.10482300&partnerID=40&md5=353e523a773056080990b9114880322f,,2024.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,tang_pdfchatannotator_2024,inproceedings,"Tang, Yi and Chang, Chia-Ming and Yang, Xi",1.0,0.0,,,,,,,,,419--430,,,{PDFChatAnnotator}: {A} {Human}-{LLM} {Collaborative} {Multi}-{Modal} {Data} {Annotation} {Tool} for {PDF}-{Format} {Catalogs},,,2024.0,[NonHealth task],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,tang_secure_2024,inproceedings,"Tang, Ruixiang and Chuang, Yu-Neng and Cai, Xuanting and Du, Mengnan and Hu, Xia",1.0,0.0,,,,,,,,,4061--4073,,,Secure {Your} {Model}: {An} {Effective} {Key} {Prompt} {Protection} {Mechanism} for {Large} {Language} {Models},,,2024.0,[No PET],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,tannier_development_2024,article,"Tannier, Xavier and Wajsbürt, Perceval and Calliger, Alice and Dura, Basile and Mouchet, Alexandre and Hilka, Martin and Bey, Romain",1.0,0.0,,,,,0026-1270,Methods of Information in Medicine,Publisher: Georg Thieme Verlag KG,,,,,Development and validation of a natural language processing algorithm to pseudonymize documents in the context of a clinical data warehouse,,,2024.0,[No PET],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,tarbell_towards_2023,inproceedings article,"Tarbell, Richard and Choo, Kim-Kwang Raymond and Dietrich, Glenn and Rios, Anthony Tarbell, R. and Choo, K.-K.R. and Dietrich, G. and Rios, A.",1.0,1.0,,,,,,nan AMIA ... Annual Symposium proceedings. AMIA Symposium,,,669 669--678,American Medical Informatics Association nan,,Towards understanding the generalization of medical text-to-sql models and datasets Towards {Understanding} the {Generalization} of {Medical} {Text}-to-{SQL} {Models} and {Datasets},nan https://www.scopus.com/inward/record.uri?eid=2-s2.0-85182546539&partnerID=40&md5=d346ceab4b7f3ded965e0aae037f792a,2023,2023.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,thaker_advances_nodate,article,"Thaker, Akash and Lee, Charlie",1.0,0.0,,,,,,,,,,,,"{ADVANCES} {IN} {NATURAL} {LANGUAGE} {PROCESSING}: {TECHNIQUES}, {APPLICATIONS}, {AND} {CHALLENGES}",,,,[Review],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,theodorou_synthesize_2023,article,"Theodorou, B. and Xiao, C. and Sun, J.",0.0,1.0,,,10.1038/s41467-023-41093-0,,,Nature Communications,,1,,,,Synthesize high-dimensional longitudinal electronic health records via hierarchical autoregressive language model,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169348718&doi=10.1038%2fs41467-023-41093-0&partnerID=40&md5=68b28912f616eb9b610dedd72f0307ba,14,2023.0,SD,0.0,1.0,0.0,,,,,,,,,,,,,,43.0,Theodorou B.; Xiao C.; Sun J.,"Theodorou, Brandon (57669740100); Xiao, Cao (57199799682); Sun, Jimeng (9737233900)",57669740100; 57199799682; 9737233900,Synthesize high-dimensional longitudinal electronic health records via hierarchical autoregressive language model,2023.0,Nature Communications,14,1.0,5305.0,,,,3.0,10.1038/s41467-023-41093-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169348718&doi=10.1038%2fs41467-023-41093-0&partnerID=40&md5=68b28912f616eb9b610dedd72f0307ba,Article,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-85169348718,SD,High-dimensinoal EHR data generation | augmentation of synthetic data for disease classification ,Privacy Evaluation of Syntehtic EHR,"Generation task is to create R′, a synthetic patient record that is statistically similar to and offers the utility of R without any one-to-one mapping to a real patient. Our HALO method does this by learning distribution 𝑃 (R).",1.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Synthetic Data,-,SD,,next code probabilitiy logits,Tabular,,Hierarchical Autoregressive Language mOdel (HALO),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Perplexity/R^2 | A, F1",,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,General,1,mia,Propose a novel transformer-based model to a generate sampling distribution of high-dimensional EHR data | Test the efficacy of adding syntehtic data from that distribution on disease classificaiton tasks,,,https://github.com/btheodorou99/HALO_Inpatient
393,thomas_investigating_2020,inproceedings,"Thomas, Aleena and Adelani, David Ifeoluwa and Davody, Ali and Mogadala, Aditya and Klakow, Dietrich",1.0,0.0,,,,3-030-58322-8,,,,,273--281,Springer,,Investigating the impact of pre-trained word embeddings on memorization in neural networks,,,2020.0,[NonHealth task],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,thorne_nlp_2024,inproceedings,"Thorne, C. and Akhondi, S.",0.0,1.0,,,,,,,,,45--49,,,{NLP} for {Chemistry} - {Introduction} and {Recent} {Advances},https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195111244&partnerID=40&md5=272c9b5b40c72650cc1f18d244c5129c,,2024.0,[Review],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,tighe_forty-two_2020,article,"Tighe, P.J. and Sannapaneni, B. and Fillingim, R.B. and Doyle, C. and Kent, M. and Shickel, B. and Rashidi, P.",0.0,1.0,,,10.1093/PM/PNAA061,,,Pain Medicine (United States),,11,3133--3160,,,"Forty-two million ways to describe pain: {Topic} modeling of 200, 000 pubmed pain-related abstracts using natural language processing and deep learning-based text generation",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101256163&doi=10.1093%2fPM%2fPNAA061&partnerID=40&md5=cb346874b13f61dcc15e0749ddd9e6aa,21,2020.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,torfi_corgan:_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,Torfi A.; Fox E.A.,"Torfi, Amirsina (57195414347); Fox, Edward A. (55947341700)",57195414347; 55947341700,CorGAN: Correlation-capturing convolutional generative adversarial networks for generating synthetic healthcare records,2020.0,"Proceedings of the 33rd International Florida Artificial Intelligence Research Society Conference, FLAIRS 2020",,,,335.0,340.0,5.0,3.0,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102409855&partnerID=40&md5=fdacb8ae5004d1c049a58e6c9647dfdc,Conference paper,Final,,Scopus,2-s2.0-85102409855,SD,Synthetic EHR Generation,Downstream classification and prediction,"Privacy, MIA",1.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sythetic Data,,SD,,,Tabular,MIMIC-III | UCI Epilectic Seizure Dataset,"CNN, GAN",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Dimension-wise Probability | Dimension-wise Prediction | F1 | AUROC | AUPRC,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,General,1,"Yes, MIA",,,,https://github.com/astorfi/ cor-ganhttps://github.com/astorfi/cor-gan
397,torfi_corgan_2020,inproceedings,"Torfi, A. and Fox, E.A.",0.0,1.0,,,,,,,,,335--340,,,{CorGAN}: {Correlation}-capturing convolutional generative adversarial networks for generating synthetic healthcare records,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102409855&partnerID=40&md5=fdacb8ae5004d1c049a58e6c9647dfdc,,2020.0,SD,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,treder_introduction_2024,article,"Treder, Matthias S and Lee, Sojin and Tsvetanov, Kamen A",1.0,0.0,,,,,2813-3919,Frontiers in Dementia,Publisher: Frontiers Media SA,,1385303,,,Introduction to {Large} {Language} {Models} ({LLMs}) for dementia care and research,,3,2024.0,[Commentary],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,tsung-ju_lee_machine_2023,article,"Tsung-Ju Lee, L. and Yang, H.-C. and Nguyen, P.A. and Muhtar, M.S. and Jack Li, Y.-C.",0.0,1.0,,,10.2196/39972,,,Journal of Medical Internet Research,,,,,,Machine {Learning} {Approaches} for {Predicting} {Psoriatic} {Arthritis} {Risk} {Using} {Electronic} {Medical} {Records}: {Population}-{Based} {Study},https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151168493&doi=10.2196%2f39972&partnerID=40&md5=0cf5104252faf5d756a9f7329535304b,25,2023.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,turkmen_bioberturk_2023,article,"Türkmen, H. and Dikenelli, O. and Eraslan, C. and Çallı, M.C. and Özbek, S.S.",0.0,1.0,,,10.1007/s41666-023-00140-7,,,Journal of Healthcare Informatics Research,,4,433--446,,,{BioBERTurk}: {Exploring} {Turkish} {Biomedical} {Language} {Model} {Development} {Strategies} in {Low}-{Resource} {Setting},https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171420474&doi=10.1007%2fs41666-023-00140-7&partnerID=40&md5=3677026823d4055fe27b7ce84db9862d,7,2023.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,uddin_rapid_2020,article,"Uddin, M.A. and Stranieri, A. and Gondal, I. and Balasubramanian, V.",0.0,1.0,,,10.1177/1460458220957486,,,Health Informatics Journal,,4,3009--3036,,,Rapid health data repository allocation using predictive machine learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091464464&doi=10.1177%2f1460458220957486&partnerID=40&md5=e38c1b3d79d8ec1f8dbcde94619ad70a,26,2020.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,uma_towards_2023,inproceedings,"Uma, Kanimozhi and Francis, Sumam and Sun, Wei and Moens, Marie-Francine",1.0,0.0,,,,,,,,,593--637,Springer,,Towards {Explainability} in {Automated} {Medical} {Code} {Prediction} from {Clinical} {Records},,,2023.0,[No PET],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,unanue_pretrained_2021,inproceedings,"Unanue, I.J. and Piccardi, M.",0.0,1.0,,,,,,,,,826--832,,,Pretrained {Language} {Models} and {Backtranslation} for {English}-{Basque} {Biomedical} {Neural} {Machine} {Translation},https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119138630&partnerID=40&md5=ce94d604a467ed8634000fab2e038358,,2021.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,uslu_nlp-powered_2024,article,"Uslu, Ege Erberk and Sezer, Emine and Guven, Zekeriya Anıl",1.0,0.0,,,,,2169-3536,IEEE Access,Publisher: IEEE,,,,,{NLP}-{Powered} {Insights}: {A} {Comparative} {Analysis} for {Multi}-{Labeling} {Classification} with {MIMIC}-{CXR} {Dataset},,,2024.0,[No PET],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,varlas_artificial_2021,article,"Varlas, V.N. and Rhazi, Y. and Bacalbasa, N. and Bohiltea, R.E.",0.0,1.0,,,10.37897/RMJ.2021.S6.3,,,Romanian Medical Journal,,,16--19,,,Artificial intelligence: {Implication} in obstetrics and gynecology,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153192818&doi=10.37897%2fRMJ.2021.S6.3&partnerID=40&md5=df48d17f1f6beb2a58d51d5ee0afafbc,68,2021.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,wang_application_2020,article,"Wang, J. and Wang, Y.P. and Chen, Y. and Huang, P.",0.0,1.0,,,10.1109/ACCESS.2020.3001212,,,IEEE Access,,,124646--124660,,,Application of {Deep} {Learning} {Algorithm} in {Clinical} {Analysis} of {Patients} with {Serum} {Electrolyte} {Disturbance},https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088703112&doi=10.1109%2fACCESS.2020.3001212&partnerID=40&md5=65039a3b6946bfdb17296547511fd227,8,2020.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,wang_chinese_2018,inproceedings,"Wang, Q. and Zeng, L.",0.0,1.0,,,10.1109/ICACI.2018.8377564,,,,,,45--50,,,Chinese symptom component recognition via bidirectional {LSTM}-{CRF},https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049775777&doi=10.1109%2fICACI.2018.8377564&partnerID=40&md5=e951150dd4b578fe0f8db41ea203b671,,2018.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,wang_differentially_2023,article,"Wang, Yuyang and Meng, Xianjia and Liu, Ximeng",1.0,0.0,,,,,1383-469X,Mobile Networks and Applications,Publisher: Springer,,1--16,,,Differentially {Private} {Recurrent} {Variational} {Autoencoder} {For} {Text} {Privacy} {Preservation},,,2023.0,[NonEHR Data],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,wang_efficient_2022,article,"Wang, P. and Li, Y. and Yang, L. and Li, S. and Li, L. and Zhao, Z. and Long, S. and Wang, F. and Wang, H. and Li, Y. and Wang, C.",0.0,1.0,,,10.2196/38154,,,JMIR Medical Informatics,,8,,,,An {Efficient} {Method} for {Deidentifying} {Protected} {Health} {Information} in {Chinese} {Electronic} {Health} {Records}: {Algorithm} {Development} and {Validation},https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140215652&doi=10.2196%2f38154&partnerID=40&md5=5c730eb2cbde680483f919bbcf15ac04,10,2022.0,[No PET],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,wang_igamt:_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,Wang W.; Tang P.; Lou J.; Shao Y.; Waller L.; Ko Y.-A.; Xiong L.,"Wang, Wenjie (58605842300); Tang, Pengfei (57222575024); Lou, Jian (57002257800); Shao, Yuanming (58799602000); Waller, Lance (7006611850); Ko, Yi-An (57005980800); Xiong, Li (47461765600)",58605842300; 57222575024; 57002257800; 58799602000; 7006611850; 57005980800; 47461765600,IGAMT: Privacy-Preserving Electronic Health Record Synthesization with Heterogeneity and Irregularity,2024.0,Proceedings of the AAAI Conference on Artificial Intelligence,38,14.0,,15634.0,15643.0,9.0,0.0,10.1609/aaai.v38i14.29491,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189639917&doi=10.1609%2faaai.v38i14.29491&partnerID=40&md5=0ed58b01f67d0f3cdd2a7845496cf4e8,Conference paper,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85189639917,SD | DF,Synthetic EHR Generation,Downstream Classification,Privacy Analysis,1.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Synthetic Data,Differential Privacy,DP-SD,,,Tabular,"MIMC-IV-ED, Emory Synergy Project",Attention/AE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,"Feature similairity, training loss/Accuracy, Minkowski distance and cosine similairity  tradeoff with epsilon",,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,General,1,yes,,,,
411,wang_igamt_2024,inproceedings,"Wang, W. and Tang, P. and Lou, J. and Shao, Y. and Waller, L. and Ko, Y.-A. and Xiong, L.",0.0,1.0,,,10.1609/aaai.v38i14.29491,,,,Issue: 14,,15634--15643,,,{IGAMT}: {Privacy}-{Preserving} {Electronic} {Health} {Record} {Synthesization} with {Heterogeneity} and {Irregularity},https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189639917&doi=10.1609%2faaai.v38i14.29491&partnerID=40&md5=0ed58b01f67d0f3cdd2a7845496cf4e8,38,2024.0,DP-SD,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,wang_prediction_2024,article,"Wang, S.Y. and Ravindranath, R. and Stein, J.D. and Amin, S. and Edwards, P.A. and Srikumaran, D. and Woreta, F. and Schultz, J.S. and Shrivastava, A. and Ahmad, B. and Kim, J. and Bryar, P. and French, D. and Vanderbeek, B.L. and Pershing, S. and Lynch, A.M. and Patnaik, J. and Munir, S. and Munir, W. and DeLott, L. and Stagg, B.C. and Wirostko, B. and McMillian, B. and Sheybani, A.",0.0,1.0,,,10.1016/j.xops.2023.100445,,,Ophthalmology Science,,3,,,,Prediction {Models} for {Glaucoma} in a {Multicenter} {Electronic} {Health} {Records} {Consortium}: {The} {Sight} {Outcomes} {Research} {Collaborative},https://www.scopus.com/inward/record.uri?eid=2-s2.0-85185282707&doi=10.1016%2fj.xops.2023.100445&partnerID=40&md5=1ea44c1ab08597c37e92a4d003db550b,4,2024.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,wang_principle-based_2022,article,"Wang, C.-K. and Wang, F.-D. and Lee, Y.-Q. and Chen, P.-T. and Wang, B.-H. and Su, C.-H. and Kuo, J.C.-C. and Wu, C.-S. and Chien, Y.-L. and Dai, H.-J. and Tseng, V.S. and Hsu, W.-L.",0.0,1.0,,,10.1109/ACCESS.2022.3148396,,,IEEE Access,,,22875--22885,,,Principle-{Based} {Approach} for the {De}-{Identification} of {Code}-{Mixed} {Electronic} {Health} {Records},https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124199713&doi=10.1109%2fACCESS.2022.3148396&partnerID=40&md5=451568262123a9a26fda10713ace908c,10,2022.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,wang_selective_2024,article,"Wang, Teng and Zhai, Lindong and Yang, Tengfei and Luo, Zhucheng and Liu, Shuanggen",1.0,0.0,,,,,0020-0255,Information Sciences,Publisher: Elsevier,,121000,,,Selective {Privacy}-preserving {Framework} for {Large} {Language} {Models} {Fine}-tuning,,,2024.0,[NonHealth task] | Relevant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,wang_style-transfer_2023,article,"Wang, Z. and Samsten, I. and Kougia, V. and Papapetrou, P.",0.0,1.0,,,10.1016/j.artmed.2022.102457,,,Artificial Intelligence in Medicine,,,,,,Style-transfer counterfactual explanations: {An} application to mortality prevention of {ICU} patients,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143973748&doi=10.1016%2fj.artmed.2022.102457&partnerID=40&md5=e202831cbade89b8addb6535d22c63db,135,2023.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,wang_textit_2024,article,"Wang, Runqian and Ghosh, Soumya and Cox, David and Antognini, Diego and Oliva, Aude and Feris, Rogerio and Karlinsky, Leonid",1.0,0.0,,,,,,arXiv preprint arXiv:2405.17258,,,,,,\${\textbackslash}textit \{{Trans}-{LoRA}\} \$: towards data-free {Transferable} {Parameter} {Efficient} {Finetuning},,,2024.0,[No PET],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
